"record id","file/path or line","exact claim","official source","access date","direct support","status","correction","finding ID"
"aish","public/data.js:177 / BENEFIT_META[aish] / difficulty","4","https://www.alberta.ca/aish-eligibility | https://www.alberta.ca/how-to-apply-for-aish-and-adap | https://www.alberta.ca/aish-apply-for-federal-disability-supports","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"aish","public/data.js:177 / BENEFIT_META[aish] / effort","Application + medical report","https://www.alberta.ca/aish-eligibility | https://www.alberta.ca/how-to-apply-for-aish-and-adap | https://www.alberta.ca/aish-apply-for-federal-disability-supports","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"aish","public/data.js:177 / BENEFIT_META[aish] / wait","Check with Alberta Supports","https://www.alberta.ca/aish-eligibility | https://www.alberta.ca/how-to-apply-for-aish-and-adap | https://www.alberta.ca/aish-apply-for-federal-disability-supports","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"adap","public/data.js:177 / BENEFIT_META[adap] / difficulty","4","https://www.alberta.ca/alberta-disability-assistance-program | https://www.alberta.ca/how-to-apply-for-aish-and-adap","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"adap","public/data.js:177 / BENEFIT_META[adap] / effort","Application + medical report","https://www.alberta.ca/alberta-disability-assistance-program | https://www.alberta.ca/how-to-apply-for-aish-and-adap","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"adap","public/data.js:177 / BENEFIT_META[adap] / wait","Check with Alberta Supports","https://www.alberta.ca/alberta-disability-assistance-program | https://www.alberta.ca/how-to-apply-for-aish-and-adap","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"aadl","public/data.js:177 / BENEFIT_META[aadl] / difficulty","3","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"aadl","public/data.js:177 / BENEFIT_META[aadl] / effort","Assessment with an OT / authorizer","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"aadl","public/data.js:177 / BENEFIT_META[aadl] / wait","varies","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"calgary-fair-entry","public/data.js:177 / BENEFIT_META[calgary-fair-entry] / difficulty","1","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"calgary-fair-entry","public/data.js:177 / BENEFIT_META[calgary-fair-entry] / effort","Online + proof of income","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"calgary-fair-entry","public/data.js:177 / BENEFIT_META[calgary-fair-entry] / wait","1–2 weeks","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"edmonton-fare-assistance","public/data.js:177 / BENEFIT_META[edmonton-fare-assistance] / difficulty","1","https://www.edmonton.ca/ets/subsidized-transit","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"edmonton-fare-assistance","public/data.js:177 / BENEFIT_META[edmonton-fare-assistance] / effort","Application + proof of income","https://www.edmonton.ca/ets/subsidized-transit","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"edmonton-fare-assistance","public/data.js:177 / BENEFIT_META[edmonton-fare-assistance] / wait","1–2 weeks","https://www.edmonton.ca/ets/subsidized-transit","2026-07-22","No","Outdated","Use the City’s current approximately 8–12 week typical approval time, then up to 10 business days for mailed Arc delivery.","DATA-08"
"reddeer-fee-assistance","public/data.js:177 / BENEFIT_META[reddeer-fee-assistance] / difficulty","1","https://www.reddeer.ca/city-services/transit/fares-and-passes/transit-fare-assistance-pass/ | https://www.reddeer.ca/recreation-and-culture/recreation/facility-admission-fees--pass-prices/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"reddeer-fee-assistance","public/data.js:177 / BENEFIT_META[reddeer-fee-assistance] / effort","Online form + proof","https://www.reddeer.ca/city-services/transit/fares-and-passes/transit-fare-assistance-pass/ | https://www.reddeer.ca/recreation-and-culture/recreation/facility-admission-fees--pass-prices/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"reddeer-fee-assistance","public/data.js:177 / BENEFIT_META[reddeer-fee-assistance] / wait","up to 10 business days","https://www.reddeer.ca/city-services/transit/fares-and-passes/transit-fare-assistance-pass/ | https://www.reddeer.ca/recreation-and-culture/recreation/facility-admission-fees--pass-prices/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"lethbridge-fee-assistance","public/data.js:177 / BENEFIT_META[lethbridge-fee-assistance] / difficulty","1","https://www.lethbridge.ca/community-services-supports/community-social-development-csd/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"lethbridge-fee-assistance","public/data.js:177 / BENEFIT_META[lethbridge-fee-assistance] / effort","Online form or call 311","https://www.lethbridge.ca/community-services-supports/community-social-development-csd/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"lethbridge-fee-assistance","public/data.js:177 / BENEFIT_META[lethbridge-fee-assistance] / wait","apply any time","https://www.lethbridge.ca/community-services-supports/community-social-development-csd/fee-assistance-program/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"medicinehat-fair-entry","public/data.js:177 / BENEFIT_META[medicinehat-fair-entry] / difficulty","1","https://www.medicinehat.ca/community-support-culture-safety/community-support/fair-entry/ | https://www.medicinehat.ca/media/ylglovkv/2026-fair-entry-application.pdf","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"medicinehat-fair-entry","public/data.js:177 / BENEFIT_META[medicinehat-fair-entry] / effort","One form, lasts 2 years","https://www.medicinehat.ca/community-support-culture-safety/community-support/fair-entry/ | https://www.medicinehat.ca/media/ylglovkv/2026-fair-entry-application.pdf","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"medicinehat-fair-entry","public/data.js:177 / BENEFIT_META[medicinehat-fair-entry] / wait","about 2 weeks","https://www.medicinehat.ca/community-support-culture-safety/community-support/fair-entry/ | https://www.medicinehat.ca/media/ylglovkv/2026-fair-entry-application.pdf","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"grandeprairie-aish-pass","public/data.js:177 / BENEFIT_META[grandeprairie-aish-pass] / difficulty","1","https://cityofgp.com/roads-transportation/public-transit/transit-access-program","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"grandeprairie-aish-pass","public/data.js:177 / BENEFIT_META[grandeprairie-aish-pass] / effort","Ask at City Hall","https://cityofgp.com/roads-transportation/public-transit/transit-access-program","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"grandeprairie-aish-pass","public/data.js:177 / BENEFIT_META[grandeprairie-aish-pass] / wait","same day in person","https://cityofgp.com/roads-transportation/public-transit/transit-access-program","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"stalbert-subsidy","public/data.js:177 / BENEFIT_META[stalbert-subsidy] / difficulty","1","https://stalbert.ca/city/fcss/programs-services/subsidy/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"stalbert-subsidy","public/data.js:177 / BENEFIT_META[stalbert-subsidy] / effort","One FCSS form","https://stalbert.ca/city/fcss/programs-services/subsidy/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"stalbert-subsidy","public/data.js:177 / BENEFIT_META[stalbert-subsidy] / wait","1–2 weeks","https://stalbert.ca/city/fcss/programs-services/subsidy/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"strathcona-subsidy","public/data.js:177 / BENEFIT_META[strathcona-subsidy] / difficulty","2","https://www.strathcona.ca/community-families/affordable-services/subsidized-fares/ | https://www.strathcona.ca/community-families/affordable-services/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"strathcona-subsidy","public/data.js:177 / BENEFIT_META[strathcona-subsidy] / effort","Call or visit FCSS","https://www.strathcona.ca/community-families/affordable-services/subsidized-fares/ | https://www.strathcona.ca/community-families/affordable-services/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"strathcona-subsidy","public/data.js:177 / BENEFIT_META[strathcona-subsidy] / wait","ask when you apply","https://www.strathcona.ca/community-families/affordable-services/subsidized-fares/ | https://www.strathcona.ca/community-families/affordable-services/","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-healthy-kids","public/data.js:177 / BENEFIT_META[bc-healthy-kids] / difficulty","2","https://www2.gov.bc.ca/gov/content/health/managing-your-health/family/child-teen-health/dental-eyeglasses | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/health-supplements-and-programs/healthy-kids","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-healthy-kids","public/data.js:177 / BENEFIT_META[bc-healthy-kids] / effort","Health-benefit application + income information","https://www2.gov.bc.ca/gov/content/health/managing-your-health/family/child-teen-health/dental-eyeglasses | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/health-supplements-and-programs/healthy-kids","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-healthy-kids","public/data.js:177 / BENEFIT_META[bc-healthy-kids] / wait","Not published — ask the program","https://www2.gov.bc.ca/gov/content/health/managing-your-health/family/child-teen-health/dental-eyeglasses | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/health-supplements-and-programs/healthy-kids","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-disability-assistance-pwd","public/data.js:177 / BENEFIT_META[bc-disability-assistance-pwd] / difficulty","5","https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/disability-assistance-rate-table | https://www2.gov.bc.ca/gov/content/family-social-supports/services-for-people-with-disabilities/disability-assistance","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-disability-assistance-pwd","public/data.js:177 / BENEFIT_META[bc-disability-assistance-pwd] / effort","Financial application + PWD designation evidence","https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/disability-assistance-rate-table | https://www2.gov.bc.ca/gov/content/family-social-supports/services-for-people-with-disabilities/disability-assistance","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-disability-assistance-pwd","public/data.js:177 / BENEFIT_META[bc-disability-assistance-pwd] / wait","Not published — ask the ministry","https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/disability-assistance-rate-table | https://www2.gov.bc.ca/gov/content/family-social-supports/services-for-people-with-disabilities/disability-assistance","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-under-6","public/data.js:177 / BENEFIT_META[bc-autism-funding-under-6] / difficulty","3","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-under-6","public/data.js:177 / BENEFIT_META[bc-autism-funding-under-6] / effort","Application + qualifying diagnostic report","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-under-6","public/data.js:177 / BENEFIT_META[bc-autism-funding-under-6] / wait","Ask Autism Funding about current processing","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-6-18","public/data.js:177 / BENEFIT_META[bc-autism-funding-6-18] / difficulty","3","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-6-18","public/data.js:177 / BENEFIT_META[bc-autism-funding-6-18] / effort","Application + qualifying diagnostic report","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-autism-funding-6-18","public/data.js:177 / BENEFIT_META[bc-autism-funding-6-18] / wait","Ask Autism Funding about current processing","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-cy-disability-benefit","public/data.js:177 / BENEFIT_META[bc-cy-disability-benefit] / difficulty","3","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/financial-supports/disability-benefit","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-cy-disability-benefit","public/data.js:177 / BENEFIT_META[bc-cy-disability-benefit] / effort","Transition or needs-based ministry assessment","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/financial-supports/disability-benefit","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-cy-disability-benefit","public/data.js:177 / BENEFIT_META[bc-cy-disability-benefit] / wait","Phased rollout through April 2027","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/financial-supports/disability-benefit","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-bus-pass","public/data.js:177 / BENEFIT_META[bc-bus-pass] / difficulty","1","https://www2.gov.bc.ca/gov/content/transportation/passenger-travel/buses-taxis-limos/bus-pass/people-with-disabilities | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/general-supplements-and-programs-rate-table","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-bus-pass","public/data.js:177 / BENEFIT_META[bc-bus-pass] / effort","Request online or by phone","https://www2.gov.bc.ca/gov/content/transportation/passenger-travel/buses-taxis-limos/bus-pass/people-with-disabilities | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/general-supplements-and-programs-rate-table","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-bus-pass","public/data.js:177 / BENEFIT_META[bc-bus-pass] / wait","Allow up to 6 weeks","https://www2.gov.bc.ca/gov/content/transportation/passenger-travel/buses-taxis-limos/bus-pass/people-with-disabilities | https://www2.gov.bc.ca/gov/content/governments/policies-for-government/bcea-policy-and-procedure-manual/bc-employment-and-assistance-rate-tables/general-supplements-and-programs-rate-table","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-fuel-tax-refund-disabilities","public/data.js:177 / BENEFIT_META[bc-fuel-tax-refund-disabilities] / difficulty","2","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-fuel-tax-refund-disabilities","public/data.js:177 / BENEFIT_META[bc-fuel-tax-refund-disabilities] / effort","Register once, then submit fuel receipts","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-fuel-tax-refund-disabilities","public/data.js:177 / BENEFIT_META[bc-fuel-tax-refund-disabilities] / wait","Not published — ask the program","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-icbc-disability-discount","public/data.js:177 / BENEFIT_META[bc-icbc-disability-discount] / difficulty","1","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-icbc-disability-discount","public/data.js:177 / BENEFIT_META[bc-icbc-disability-discount] / effort","Fuel-tax registration, then ask an Autoplan broker","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-icbc-disability-discount","public/data.js:177 / BENEFIT_META[bc-icbc-disability-discount] / wait","At policy transaction","https://www2.gov.bc.ca/gov/content/taxes/sales-taxes/motor-fuel-carbon-tax/refund-disabilities","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-property-tax-deferment-disabilities","public/data.js:177 / BENEFIT_META[bc-property-tax-deferment-disabilities] / difficulty","3","https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/eligibility | https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/tax-deferment-interest-fees","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-property-tax-deferment-disabilities","public/data.js:177 / BENEFIT_META[bc-property-tax-deferment-disabilities] / effort","Annual online or paper application + eligibility records","https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/eligibility | https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/tax-deferment-interest-fees","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"bc-property-tax-deferment-disabilities","public/data.js:177 / BENEFIT_META[bc-property-tax-deferment-disabilities] / wait","Confirm before the property-tax deadline","https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/eligibility | https://www2.gov.bc.ca/gov/content/taxes/property-taxes/annual-property-tax/property-tax-deferment-program/tax-deferment-interest-fees","2026-07-22","Partial","Manual follow-up required","Keep timing explicitly approximate and recheck the live official processing statement.",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.lead","Everything about the DTC hangs on four words: <b>severe and prolonged</b>. They don't mean what most people assume, and that misunderstanding is why people who qualify never apply.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[0].h","“Severe” is not about your diagnosis","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[0].p","The CRA never asks how serious your condition sounds. It asks how much it limits you day to day. Two people with the identical diagnosis can get opposite answers — and someone with a condition you've never heard of can qualify easily. Never rule yourself out because your diagnosis doesn't sound bad enough.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[1].h","You're judged <i>with</i> your treatment, not without it","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[1].p","The test is whether you're still limited <b>even with</b> appropriate therapy, medication and devices. So the honest answer to “but I manage okay with my meds” is: that's exactly the question. If you're still restricted while doing everything right, that counts.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[2].h","You don't have to be unable — just slow","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[2].p","“Markedly restricted” means unable to do something <b>or</b> taking an <b>inordinate amount of time</b> to do it. CRA's own yardstick is roughly three times longer than someone without the impairment. Taking forever to dress, walk, or organise your day is the thing being measured, not failure to do it at all.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[3].h","“All or substantially all of the time” = about 90%","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[3].p","This is where fluctuating conditions get lost. If you have good days, the question is not “are you always like this?” — it's whether the restriction is there roughly 90% of the time. Describe your typical day, not your best one, and say plainly how often the bad days come.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[4].h","Two smaller limits can add up to one big one","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[4].p","This is the route most people miss. If you're significantly limited in <b>two or more</b> categories and the combined effect is as severe as one marked restriction, you can qualify on <b>cumulative effect</b>. CRA's own example: always slow to walk <i>and</i> always slow to dress. Ask your practitioner about it by name.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[5].h","“Prolonged” just means 12 months","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.points[5].p","It has lasted, or is expected to last, a continuous 12 months. It does not mean permanent, and it does not mean forever — an impairment expected to last a year counts.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
