"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"SUPPORTS","calm","public/data.js:tips[1]","Find a quiet spot, close your eyes, and repeat a calming phrase ('I am at peace').","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","calm","public/data.js:tips[2]","Slow, deep breathing settles the physical signs of anxiety.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","calm","public/data.js:tips[3]","Cognitive Behavioural Therapy (CBT) works very well for test anxiety — a counsellor can teach it.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","calm","public/data.js:tips[4]","Face feared situations gradually, from easiest to hardest, to build confidence.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:title","Time management & organization","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:summary","Structure that helps you plan, start early, and hit deadlines.","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:link","https://www.timetimer.com/","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:linkText","Time Timer — visual countdown timers","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:dis[0]","adhd","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:dis[1]","learning","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:dis[2]","mental","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:dis[3]","intellectual","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:needs[0]","careCoordination","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:needs[1]","memorySafety","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:tips[0]","Break big assignments into small pieces with their own mini-deadlines — and reward hitting them.","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:tips[1]","Guess how long a task will take, then track the real time, to plan better next time.","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:tips[2]","Use timers and reminders (Time Timer, WatchMinder, phone alarms).","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","time","public/data.js:tips[3]","Keep a simple daily routine and review tomorrow's plan the night before.","https://www.timetimer.com/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:title","Employment support & workplace accommodations","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:summary","Help to find work, and adjustments that let you do your best on the job.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:link","[dynamic function] (a) => EMPLOYMENT[a.province] || TWO_ELEVEN[a.province] || NATIONAL_211","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:linkText","Disability employment services in your province","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:sit[0]","working","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:sit[1]","looking","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:tips[0]","Ask about a job coach and your province's disability employment program.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:tips[1]","Reasonable accommodations: written instructions and checklists, extra time to learn tasks, a quieter space, and assistive technology.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:tips[2]","Break new tasks into small steps; ask for demonstrations plus notes you can keep.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","employment","public/data.js:tips[3]","Employers can get funding to accommodate you — you don't always need to be on income assistance to qualify.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:title","Vision assistive tech & services","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:summary","Tools and services that help if you have low vision or are blind.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:link","https://www.cnib.ca/en","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:linkText","CNIB — programs & technology for vision loss","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:dis[0]","vision","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:tips[0]","Screen readers (VoiceOver, NVDA, JAWS) read your screen aloud.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:tips[1]","Built-in screen magnification, high-contrast, and large-text settings.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:tips[2]","Free accessible books and audio through the CELA library.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:tips[3]","Orientation & mobility training to help you travel safely and independently.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","vision-tech","public/data.js:tips[4]","CNIB offers tech training, programs, and peer support across Canada.","https://www.cnib.ca/en","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:title","Hearing assistive tech & services","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:summary","Tools and services if you're Deaf or hard of hearing.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:link","https://www.chha.ca/","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:linkText","Canadian Hard of Hearing Association","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:dis[0]","hearing","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:tips[0]","Funding for hearing aids and devices through your province's equipment program.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:tips[1]","Real-time captioning (CART) and captioned telephones.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:tips[2]","ASL / LSQ interpreters for appointments, school, and work.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:tips[3]","FM / loop systems, and video relay service (SRV Canada VRS) for phone calls.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","hearing-tech","public/data.js:tips[4]","The Canadian Hard of Hearing Association has resources and local branches.","https://www.chha.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:title","Mobility, home & vehicle supports","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:summary","Getting around and adapting your space with a physical or mobility disability.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:link","[dynamic function] (a) => TWO_ELEVEN[a.province] || NATIONAL_211","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:linkText","Find local mobility & home-support services (2-1-1)","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:dis[0]","physical","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:needs[0]","homeAccess","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:tips[0]","Funding for mobility equipment (wheelchairs, walkers) through your province's aids program.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:tips[1]","Accessible / paratransit 'door-to-door' transit — apply through your local transit agency.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:tips[2]","Home-modification help (ramps, bathroom adaptations) may be available.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:tips[3]","An accessible parking permit for closer, wider parking spaces.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","mobility-supports","public/data.js:tips[4]","An occupational therapist can assess your home and recommend adaptations.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:title","Communication supports (AAC)","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:summary","Tools if speaking or being understood is difficult.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:link","[dynamic function] (a) => TWO_ELEVEN[a.province] || NATIONAL_211","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:linkText","Find speech & communication services (2-1-1)","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:dis[0]","speech","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:needs[0]","communication","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:tips[0]","Augmentative & alternative communication (AAC) apps and devices.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:tips[1]","A speech-language pathologist (SLP) can assess and set up the right tools.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:tips[2]","Text-to-speech and symbol-based communication boards.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","speech-aac","public/data.js:tips[3]","Ask about funding for communication devices through your province's aids program.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:title","Managing energy & chronic symptoms","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:summary","Getting things done while protecting your energy with a chronic illness or pain.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:link","[dynamic function] (a) => TWO_ELEVEN[a.province] || NATIONAL_211","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:linkText","Find chronic-illness self-management help (2-1-1)","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:dis[0]","chronic","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:needs[0]","fatiguePain","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:tips[0]","Pace yourself — alternate activity with rest before you crash.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:tips[1]","Pick the few things that matter most each day and let the rest wait.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:tips[2]","Break tasks into short segments with breaks in between.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:tips[3]","Ask for flexible hours, remote options, or rest breaks at school/work.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","energy-pacing","public/data.js:tips[4]","Track what triggers flare-ups so you can plan around them.","NO AUTHORITATIVE CLAIM-LEVEL SOURCE ESTABLISHED","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:title","Autism supports & strategies","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:summary","Practical supports for autistic people and their families.","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:link","https://www.autismcanada.org/","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
